id_music,id_user,user_gender,user_age,rating,date
3,1608,0,43,7,2015-07-11
9,1416,1,37,7,2019-11-04
1,1213,1,42,6,2022-10-16
9,7888,1,47,6,2021-08-28
5,501,0,38,7,2020-12-25
8,1883,0,34,6,2021-12-17
7,1757,0,44,8,2016-08-27
9,5803,0,39,7,2013-01-02
4,3137,0,40,7,2013-07-19
0,1154,1,42,9,2018-06-25
6,2089,0,39,7,2017-05-04
7,8209,0,42,8,2022-12-24
6,7743,1,39,8,2016-11-22
6,9746,0,37,8,2021-11-27
4,9289,0,43,6,2022-01-14
0,1472,1,42,7,2020-08-02
1,9702,0,40,8,2013-08-06
4,1358,0,42,7,2021-09-08
6,8331,1,34,9,2016-06-22
3,3270,0,45,7,2016-10-13
4,2116,0,38,8,2019-10-27
9,7656,0,40,8,2016-10-08
6,1029,1,36,9,2023-03-19
0,2907,1,34,5,2015-08-12
8,326,1,33,8,2016-04-06
0,1194,0,40,8,2014-04-06
9,2141,1,42,7,2016-01-26
0,3828,0,47,7,2018-11-02
0,3225,0,49,9,2018-03-23
3,2449,1,39,7,2014-04-01
6,7605,1,38,4,2020-12-25
1,3861,1,42,8,2017-04-05
9,6458,0,38,8,2018-10-26
3,7136,1,37,8,2018-08-17
0,3704,1,41,7,2015-03-08
4,3035,1,47,8,2020-08-12
0,9308,1,46,7,2022-07-09
8,5503,1,42,8,2016-03-28
1,6811,0,34,6,2013-06-13
1,4312,1,45,5,2013-04-19
9,5496,0,43,5,2021-05-05
6,8317,1,34,7,2017-04-15
6,7630,1,35,7,2014-01-19
7,4177,1,39,8,2019-12-01
2,1258,1,41,8,2022-04-28
3,6701,1,36,4,2017-03-21
2,7814,1,46,7,2022-03-19
7,6331,0,42,8,2016-02-15
0,8507,0,42,7,2013-08-24
8,5800,1,39,7,2023-03-13
9,8080,0,37,7,2019-11-24
3,1873,1,40,6,2020-11-22
1,5897,1,38,8,2022-01-27
7,5620,0,41,8,2020-02-15
5,9771,0,32,7,2019-08-24
8,6043,1,36,6,2019-08-28
9,5404,1,37,7,2018-05-03
6,5269,0,40,9,2016-04-28
3,3279,0,35,8,2023-03-09
0,981,1,43,10,2015-05-04
4,3459,0,45,8,2016-08-10
6,89,0,42,7,2017-04-22
7,8904,1,34,8,2018-07-23
7,2906,0,44,7,2016-04-13
0,6301,0,32,8,2015-04-05
8,5125,0,46,6,2017-05-20
7,5923,0,33,7,2022-04-27
2,5519,1,42,7,2015-06-06
9,8675,1,41,7,2014-07-04
5,6544,0,37,7,2018-06-06
0,7793,0,44,10,2013-11-30
2,2700,0,40,7,2018-11-20
3,8632,0,40,10,2020-01-10
8,829,1,50,8,2023-02-08
3,7194,1,31,6,2015-05-14
4,9,1,42,9,2015-09-23
6,9041,1,46,7,2018-03-17
4,9233,1,39,8,2018-04-17
3,5231,0,41,6,2013-02-07
5,204,1,37,7,2021-12-06
5,494,0,38,10,2018-04-06
9,1320,0,45,7,2017-01-27
6,5335,1,43,6,2014-05-29
5,3286,1,39,10,2021-04-11
2,2839,0,42,6,2018-11-25
7,4978,1,43,7,2018-11-08
3,4421,1,39,7,2013-10-01
0,5847,1,40,8,2021-01-08
8,3211,1,40,10,2018-01-29
0,9717,0,37,8,2015-08-08
6,1333,0,35,6,2016-08-11
6,3805,1,45,8,2013-05-05
5,6792,1,43,10,2020-07-19
4,7336,1,33,8,2021-12-21
0,7125,0,41,8,2019-08-22
2,2967,1,45,8,2017-11-24
3,8146,1,44,6,2022-09-04
6,3383,0,38,6,2021-05-30
9,3702,0,44,8,2013-08-29
8,1934,1,31,9,2013-08-08
6,9450,1,47,9,2021-09-24
0,8929,1,42,7,2021-04-22
0,2191,0,46,5,2013-11-09
2,3235,0,40,10,2021-02-20
8,7666,1,43,2,2018-07-27
4,605,0,46,8,2016-05-06
7,4807,0,45,7,2019-06-13
5,5244,1,40,8,2022-08-21
9,8784,1,39,8,2015-03-15
3,4296,1,39,8,2016-08-14
0,10128,1,42,7,2016-02-11
0,2477,1,43,7,2016-12-01
7,4159,1,45,8,2019-02-04
8,2961,0,47,6,2015-01-23
3,2098,0,42,8,2013-04-19
3,9831,0,40,8,2023-02-15
6,4646,1,40,10,2017-12-07
2,3730,0,38,7,2018-12-17
8,482,0,41,6,2015-11-19
3,6151,0,37,7,2019-06-14
9,5065,0,33,7,2016-11-30
9,7811,1,40,8,2013-06-25
7,8740,1,45,6,2018-12-23
4,1884,0,42,9,2013-09-27
6,3843,1,37,5,2016-09-28
8,8661,0,33,8,2017-09-04
6,9542,1,43,5,2017-12-29
5,209,0,38,8,2013-07-20
0,897,0,36,6,2015-10-01
5,5319,1,44,8,2020-01-08
0,567,1,36,10,2018-01-11
4,3789,0,39,7,2013-02-28
1,7141,0,34,9,2017-03-13
7,7980,1,43,7,2022-05-21
7,8893,1,42,8,2017-01-13
2,1685,0,43,7,2013-08-19
7,5515,0,41,8,2014-02-11
0,9976,0,40,8,2023-01-14
2,4042,1,47,9,2018-06-19
1,8264,0,40,7,2022-04-25
5,10056,1,45,6,2017-07-18
0,5984,0,35,7,2022-04-12
4,5454,0,42,9,2022-06-07
9,9777,1,44,7,2019-11-09
7,4210,1,37,8,2020-12-14
4,2655,1,41,7,2015-10-26
3,6947,0,28,9,2014-06-28
3,5496,1,41,5,2015-11-05
1,7874,1,43,9,2017-08-16
1,3316,0,46,5,2013-07-26
9,4373,0,42,8,2019-09-11
7,2319,1,47,9,2014-04-15
4,9955,1,47,7,2019-05-25
7,4641,0,38,9,2022-11-30
4,10054,1,45,9,2020-01-16
2,5555,1,39,7,2021-10-28
5,5236,1,36,7,2017-11-17
2,4500,0,51,7,2023-03-20
5,9390,1,36,8,2014-12-30
7,454,0,41,9,2017-08-25
6,6656,1,44,5,2014-10-30
1,6102,1,37,8,2021-03-01
1,5374,0,37,7,2019-12-08
9,7885,1,42,9,2018-03-19
8,5456,1,27,7,2022-02-24
8,4602,1,37,8,2014-09-29
8,9955,1,39,8,2020-03-07
1,8384,1,35,8,2015-11-05
8,7579,1,33,7,2014-09-22
7,8221,1,45,7,2018-10-07
4,6724,1,43,6,2015-03-30
7,5580,1,41,7,2018-01-25
9,7559,0,47,8,2014-11-20
9,4216,0,38,10,2018-10-20
7,5881,0,40,6,2019-11-20
4,9597,1,38,7,2015-01-05
4,2660,1,44,7,2014-12-05
5,7648,1,40,7,2013-01-22
0,7880,1,49,8,2021-04-02
1,6093,1,41,7,2017-05-21
5,7113,1,40,8,2021-01-13
0,8579,1,45,6,2021-01-15
8,350,1,32,8,2014-07-22
6,3760,1,36,7,2016-10-04
4,5727,0,38,5,2017-01-15
8,9848,1,42,8,2015-01-20
1,1554,1,34,8,2019-09-06
4,7443,1,46,9,2016-01-21
7,9623,0,42,6,2019-03-21
2,1068,0,35,8,2021-11-05
4,505,1,38,5,2019-04-12
8,6103,0,42,10,2021-12-12
8,7266,1,40,9,2014-09-22
2,8428,1,40,8,2016-03-21
9,5415,0,43,9,2019-11-24
0,2715,1,43,9,2014-05-29
4,7327,1,42,6,2020-09-10
8,277,0,52,7,2019-12-17
0,8432,1,40,8,2016-10-10
7,7383,0,39,5,2022-11-17
8,707,1,40,7,2019-12-21
7,5671,0,40,8,2017-10-17
5,3794,0,35,7,2020-12-03
1,7083,0,40,8,2022-09-02
7,5932,0,39,8,2015-08-04
9,324,0,44,7,2020-07-27
1,1077,1,40,6,2013-10-16
7,8521,0,42,8,2015-07-30
6,8724,1,36,6,2013-10-28
5,10037,1,39,7,2019-09-29
9,1222,1,37,6,2013-06-24
3,7106,0,41,7,2022-12-12
1,3189,1,43,6,2017-06-29
3,4603,1,45,6,2022-07-04
7,5712,0,42,8,2022-02-08
9,9560,1,35,7,2017-09-26
9,2120,1,40,8,2015-11-06
0,4372,0,43,4,2013-08-03
6,9625,0,49,7,2021-02-10
5,4020,1,48,7,2016-08-09
4,7313,1,39,8,2022-01-18
3,2284,0,42,4,2016-09-06
4,5186,1,41,7,2013-01-12
2,6634,1,43,8,2014-01-02
5,5191,0,36,8,2013-07-02
3,5999,1,31,6,2021-06-07
4,7971,0,45,8,2020-10-22
2,8116,0,33,9,2016-06-05
9,4393,0,41,7,2018-01-28
3,4605,1,39,9,2014-02-10
0,7239,0,38,7,2020-04-30
1,8598,1,44,6,2015-04-01
9,4807,1,39,8,2013-07-09
4,8022,1,45,8,2020-01-03
1,7484,1,40,9,2020-11-16
9,4082,0,45,7,2021-04-04
6,1117,1,39,7,2014-07-06
2,2623,1,36,9,2023-02-09
8,484,0,38,7,2019-08-31
5,2517,0,43,5,2013-05-18
1,21,1,43,9,2021-01-10
9,969,0,44,8,2014-02-10
9,4913,0,44,7,2013-07-29
7,4507,1,29,8,2019-01-16
9,9055,1,41,8,2020-12-24
3,9742,1,38,7,2016-03-27
4,4776,1,43,7,2014-06-09
3,8419,0,45,8,2019-08-14
1,1376,1,41,8,2014-07-13
2,5345,0,38,8,2015-02-17
0,7528,1,41,10,2022-02-17
8,5501,0,42,7,2015-01-24
6,5375,1,44,7,2014-09-10
8,7262,1,40,7,2019-05-27
3,4931,1,39,6,2018-10-17
9,9712,1,42,8,2021-06-13
7,6006,0,37,7,2020-05-16
4,7568,0,38,7,2022-11-19
0,7925,1,44,9,2016-04-27
2,3458,1,40,9,2020-12-17
5,2205,0,36,9,2013-11-27
7,5008,0,40,9,2017-11-12
0,4867,1,37,10,2021-05-13
5,5057,1,42,7,2020-07-01
8,4975,0,47,8,2014-08-19
2,5483,1,38,8,2020-11-16
5,1356,1,35,9,2022-03-25
4,375,1,36,5,2014-04-19
7,9862,1,40,9,2017-11-03
6,1143,0,48,7,2021-07-15
6,7119,0,44,7,2014-02-21
8,9576,1,41,6,2015-10-03
4,948,1,43,6,2018-01-06
5,9896,1,40,8,2015-11-16
4,6029,1,37,9,2017-12-08
5,1025,0,42,4,2014-01-24
1,4271,1,34,6,2016-08-02
9,3245,0,38,6,2017-12-04
1,355,1,32,8,2014-03-20
5,9432,0,42,8,2017-06-06
4,10377,0,34,8,2017-02-16
9,8641,0,45,9,2014-04-10
0,9343,1,39,6,2022-06-19
2,1588,1,41,8,2020-02-24
7,9620,0,39,8,2019-03-23
0,3808,1,42,8,2019-07-01
2,9882,0,43,3,2016-04-25
3,2572,0,37,7,2013-09-24
0,311,1,44,8,2013-12-18
4,8401,1,25,7,2020-12-07
5,9373,1,40,8,2017-06-06
8,5834,0,36,7,2022-10-19
4,725,1,41,7,2021-03-26
1,8316,0,45,5,2016-02-06
7,3659,0,39,7,2022-09-11
1,565,1,37,7,2014-02-03
8,6496,1,43,6,2018-09-10
7,3822,1,34,6,2017-09-25
9,400,0,42,7,2017-06-11
4,5722,1,36,8,2019-02-27
3,1411,0,34,10,2014-12-11
8,5811,0,39,9,2017-02-08
2,3257,0,45,7,2021-09-13
3,7166,1,32,7,2020-12-28
8,4492,1,47,7,2014-05-24
0,8401,0,53,8,2019-07-27
8,836,0,38,6,2020-04-10
7,10101,0,33,6,2020-06-23
7,3975,1,37,9,2018-04-14
9,672,1,46,6,2017-07-08
6,176,1,44,10,2014-08-18
4,4538,1,38,7,2021-10-25
1,2929,1,40,7,2013-04-28
8,9342,1,45,6,2022-08-04
7,9604,1,42,8,2013-10-16
3,2441,1,34,8,2014-11-08
4,4455,0,35,7,2013-04-19
2,8636,0,35,7,2018-05-25
3,9811,0,39,7,2015-12-15
7,5933,0,37,8,2013-01-24
6,9823,1,45,9,2017-01-11
6,4930,1,40,10,2018-01-03
6,6064,1,41,8,2021-06-23
3,1589,1,39,8,2016-06-17
1,9022,1,40,8,2022-11-26
4,6412,1,45,6,2018-09-21
8,8515,0,46,9,2013-09-17
7,9548,0,36,4,2016-12-23
1,5164,1,39,7,2013-11-20
2,990,0,35,6,2022-03-14
3,4570,0,47,9,2022-11-23
0,9758,0,38,8,2019-03-31
2,5470,1,41,10,2023-01-20
5,8951,0,41,8,2021-07-29
9,5561,0,41,7,2013-09-14
5,9271,1,28,7,2016-04-17
4,1829,1,38,10,2018-11-18
0,1567,0,50,5,2018-10-28
1,951,1,37,6,2015-01-08
5,4448,1,50,9,2020-04-05
0,1987,1,51,9,2021-04-06
2,9077,1,34,8,2015-02-28
2,9796,1,41,7,2018-03-20
6,1550,1,44,8,2015-12-30
1,885,0,40,8,2015-11-20
7,1429,0,39,9,2022-11-15
4,9383,0,40,8,2015-05-07
5,9893,0,33,8,2016-08-07
9,6922,1,37,9,2019-10-22
1,5792,1,36,10,2021-02-09
1,10037,0,39,7,2022-02-23
3,10255,1,39,8,2015-07-28
8,6684,0,38,6,2017-01-25
8,3134,0,38,6,2014-06-23
2,6932,0,43,9,2022-08-10
2,912,1,39,7,2017-12-02
6,9122,0,38,8,2017-07-10
7,3086,1,43,6,2015-07-19
0,5754,1,33,10,2014-05-07
1,3034,0,40,6,2019-07-11
5,749,1,45,7,2017-05-30
5,74,1,42,5,2019-02-23
1,3259,0,38,8,2013-01-27
2,2599,0,38,8,2022-12-14
2,5080,0,43,6,2021-10-17
8,9206,1,46,6,2015-05-19
9,4714,1,40,9,2014-09-02
0,4418,0,47,8,2016-04-21
1,4823,0,33,9,2019-05-16
3,2676,0,45,8,2020-03-14
1,4471,1,37,8,2017-01-07
0,6767,1,38,7,2013-07-04
1,3131,0,41,9,2013-04-08
2,9725,0,40,6,2017-01-05
1,4767,1,41,8,2019-08-21
2,6963,1,35,7,2013-02-12
9,9323,1,37,9,2022-10-13
9,5809,1,48,6,2021-04-21
7,6837,1,44,8,2014-10-09
3,5310,0,43,7,2020-09-17
5,2397,1,45,5,2014-07-29
9,10085,1,45,6,2016-08-21
7,8067,0,36,6,2014-11-17
5,3131,1,48,6,2013-01-22
4,5942,0,33,6,2021-05-21
2,9996,1,40,8,2019-09-29
0,6187,1,40,8,2018-11-22
9,9129,1,38,9,2020-10-26
9,7043,1,47,8,2019-06-28
4,3669,1,41,6,2020-10-07
4,877,1,38,5,2021-03-19
1,9501,0,50,8,2017-02-28
2,646,1,48,6,2019-09-01
7,8438,1,39,9,2017-08-04
3,2209,1,37,7,2014-06-24
0,8432,0,41,6,2021-11-30
5,6557,1,38,7,2019-04-05
3,3359,1,40,6,2021-05-02
7,6136,1,32,8,2016-07-10
7,7094,1,36,6,2014-03-27
1,6586,0,40,7,2021-05-22
8,3553,1,39,6,2016-05-28
1,1634,1,41,8,2017-11-16
7,5315,1,40,8,2021-12-22
4,1092,1,37,4,2016-01-31
5,996,0,38,10,2014-12-08
2,10370,1,42,8,2017-09-13
2,9181,1,41,7,2020-01-27
0,10202,0,45,10,2015-04-24
9,2738,0,42,8,2013-12-19
9,2150,0,38,7,2013-10-03
1,4168,0,45,9,2018-07-12
8,350,1,40,7,2014-01-27
0,7526,1,40,9,2017-05-02
7,4048,0,49,7,2018-12-15
3,4580,0,32,6,2014-01-02
2,8275,0,42,8,2022-02-04
7,10110,0,34,7,2019-12-05
0,8560,1,35,6,2013-03-19
6,4102,0,42,7,2016-12-19
3,160,0,43,8,2015-10-28
4,8013,1,43,9,2017-08-06
5,2038,0,36,8,2022-08-01
1,4253,1,38,8,2021-07-29
8,8806,0,44,8,2014-06-01
2,8224,1,39,8,2016-07-01
5,7875,1,36,6,2014-09-05
1,2546,0,36,8,2018-03-09
3,3740,0,41,7,2020-02-21
7,9497,1,44,9,2023-01-18
1,10372,0,42,8,2013-10-28
0,4610,1,40,7,2018-02-19
9,75,0,40,6,2019-06-20
3,8147,1,45,10,2021-09-08
0,7684,1,43,4,2015-12-19
0,8294,1,38,9,2014-05-24
3,5155,1,46,7,2016-05-07
8,9215,0,35,7,2018-12-06
7,10307,0,43,6,2019-12-03
4,6638,0,42,8,2015-03-03
0,2779,0,29,8,2013-04-06
0,8065,0,40,7,2015-05-26
6,9061,1,38,8,2019-12-28
2,8408,1,50,10,2020-03-12
4,6615,0,43,5,2018-04-09
0,6242,1,31,8,2014-03-16
3,1237,1,38,9,2020-03-24
2,5046,1,38,6,2021-12-16
9,8262,0,36,8,2018-07-09
6,9974,0,43,10,2014-04-21
4,4624,1,46,7,2016-08-15
1,5286,0,43,7,2018-04-19
3,10287,1,39,8,2020-05-14
9,8191,0,42,9,2018-12-26
5,7922,0,37,8,2022-10-13
3,7214,1,40,5,2020-05-12
3,9750,1,48,9,2021-05-01
5,779,1,41,7,2016-09-09
6,6556,0,34,8,2018-02-20
1,6894,1,40,9,2013-06-20
5,4112,0,37,8,2018-04-17
7,1474,0,42,6,2014-08-26
4,4180,0,37,7,2020-03-05
6,1538,1,39,7,2022-07-31
1,4493,1,39,6,2018-06-04
5,8337,1,42,8,2017-08-07
2,7532,0,34,9,2014-10-03
1,9490,0,31,7,2017-05-13
5,8158,1,37,8,2020-02-16
2,7089,1,37,8,2020-07-09
0,10060,1,34,7,2022-09-13
6,1149,1,45,7,2018-03-11
9,2161,0,39,8,2020-06-11
5,8073,0,37,7,2014-05-15
1,3856,0,34,7,2023-01-15
1,1559,1,32,7,2019-06-22
5,5062,1,42,7,2022-10-25
7,9759,1,46,5,2016-10-03
4,6375,1,42,8,2022-09-07
7,9779,0,48,7,2014-08-02
6,6693,1,39,7,2015-02-06
8,4628,0,48,6,2018-12-08
7,3755,1,51,8,2016-07-15
8,7648,1,41,6,2020-02-23
3,4138,0,31,6,2017-10-24
7,2168,0,46,5,2015-06-27
3,3654,0,41,7,2020-06-14
9,5464,0,37,10,2021-08-01
2,4005,1,37,8,2013-08-04
8,4803,1,39,7,2020-05-19
2,7399,0,44,8,2016-08-15
0,9520,1,43,6,2015-06-04
8,7194,1,37,9,2022-06-11
7,6995,0,33,6,2017-01-03
7,2593,0,36,6,2015-01-12
5,769,1,41,9,2013-07-04
7,1567,0,43,7,2022-03-14
9,7889,0,38,7,2018-11-20
1,3735,0,45,5,2016-12-24
8,9579,1,28,8,2022-11-06
0,2126,0,41,6,2017-01-09
5,3350,0,46,8,2019-12-03
8,7317,1,42,9,2018-04-12
9,4168,0,39,5,2018-12-24
1,6720,0,35,8,2022-09-07
9,6239,0,43,9,2016-04-09
1,2249,1,35,6,2020-08-28
0,1269,0,36,5,2022-06-14
4,6208,0,35,7,2021-07-27
4,7715,1,47,5,2021-10-19
8,3259,1,39,10,2021-10-07
7,4754,1,40,8,2019-08-01
7,8984,1,33,7,2019-02-23
0,4619,0,39,9,2019-09-17
8,679,0,42,8,2019-04-24
6,5333,1,40,9,2021-07-16
1,967,0,45,7,2020-05-11
2,741,1,36,7,2016-04-02
4,8634,0,44,9,2018-01-05
6,7226,1,42,8,2020-10-14
9,10339,1,41,7,2014-02-17
7,8551,0,40,10,2017-08-02
7,9970,1,41,7,2014-08-01
8,755,0,42,6,2020-02-15
8,8139,1,31,9,2021-02-01
4,4501,1,45,5,2015-10-09
1,6077,0,46,6,2013-01-15
7,7480,0,32,8,2021-04-22
1,3746,1,41,8,2018-06-25
8,9028,0,38,8,2015-11-24
2,8410,0,35,7,2019-01-31
8,2451,0,43,7,2013-10-03
9,4089,1,40,8,2019-02-27
7,10227,0,47,5,2013-10-22
0,8551,0,42,8,2015-11-23
4,117,0,46,6,2016-08-10
6,8737,1,46,6,2014-03-17
5,8533,1,38,9,2014-04-12
0,1768,1,39,9,2015-05-18
0,6228,1,29,6,2020-02-23
8,3171,1,38,7,2016-08-18
3,1362,1,43,6,2022-07-05
4,1611,0,34,7,2015-11-07
3,7860,0,47,7,2022-09-06
1,3581,0,38,9,2017-05-25
1,4292,0,46,9,2014-11-30
0,1892,0,35,6,2018-03-04
8,1959,0,33,9,2018-09-04
1,6439,0,39,6,2018-05-12
8,9272,0,31,8,2021-12-13
4,5036,0,43,8,2018-03-17
2,2521,1,38,8,2021-03-25
8,6825,0,36,8,2023-02-04
4,5762,1,39,7,2017-08-14
9,3848,1,35,8,2014-06-02
1,1764,0,42,9,2017-06-12
2,8613,1,36,6,2022-12-14
4,2942,0,40,6,2015-11-30
2,6818,1,47,9,2016-12-28
4,8861,1,37,8,2014-06-10
4,4074,1,36,9,2016-02-01
5,3786,1,37,7,2016-12-16
8,6063,1,42,6,2022-11-16
7,9813,1,39,8,2013-12-01
1,3575,1,40,7,2015-05-03
6,3825,1,43,6,2022-04-17
9,1458,1,43,9,2015-10-30
0,10264,1,43,4,2021-04-25
4,8375,1,29,7,2022-06-21
5,1687,0,31,4,2014-06-08
1,5598,0,36,7,2020-04-11
5,705,1,31,8,2016-04-13
9,8114,0,34,8,2017-03-29
8,4482,0,38,8,2018-09-19
5,1484,0,37,8,2018-10-29
2,1251,1,39,7,2019-01-24
2,6762,0,41,9,2014-02-14
1,86,1,41,9,2021-10-11
0,6585,0,31,8,2022-07-03
3,9438,0,39,6,2014-07-06
6,1601,0,45,6,2015-07-02
4,7599,0,42,7,2014-11-30
3,5001,0,41,9,2015-02-24
3,4543,0,44,8,2014-01-07
5,10326,0,29,7,2013-04-20
9,4712,0,41,9,2016-12-20
4,8446,1,37,6,2013-08-20
5,6179,0,38,9,2018-11-25
6,10176,0,35,4,2018-05-23
5,4977,0,35,9,2016-07-22
7,9611,0,44,7,2020-02-02
1,3090,0,38,6,2019-04-10
9,581,1,44,9,2022-09-30
2,9022,1,34,7,2015-05-23
1,9843,0,42,8,2021-03-20
7,1574,0,44,4,2018-11-19
0,8223,0,45,6,2020-06-14
2,5194,1,40,8,2019-05-04
4,6144,0,48,8,2015-12-30
7,6950,0,47,6,2022-06-26
0,4292,1,46,7,2013-12-30
0,10357,0,43,7,2014-09-13
7,2786,0,34,9,2022-02-16
6,385,1,42,6,2014-02-04
3,6326,0,35,6,2017-06-01
7,4763,0,38,8,2017-10-22
4,3520,1,45,7,2021-11-08
5,4879,0,37,7,2016-12-14
2,7686,1,46,7,2021-01-13
9,1385,0,41,7,2014-04-22
4,3862,0,40,8,2017-02-24
5,2758,1,39,4,2022-07-07
4,2872,1,40,6,2020-11-20
4,9523,0,38,9,2019-09-10
2,606,1,36,6,2017-01-29
9,8162,0,35,7,2018-12-17
3,4669,0,45,7,2017-07-01
1,7703,0,40,7,2013-04-12
8,9980,1,36,9,2020-03-02
9,1817,1,43,7,2015-09-01
3,6543,0,40,8,2018-03-03
9,6552,0,44,7,2013-04-01
0,4918,0,38,8,2014-06-04
7,2412,1,39,7,2013-08-15
6,7787,0,33,8,2015-11-23
5,1043,0,41,7,2021-11-16
2,1751,1,40,6,2014-05-11
0,5271,1,44,6,2020-07-12
6,7049,0,44,7,2019-08-17
0,5732,1,37,9,2014-07-16
8,4734,1,50,8,2014-09-01
6,9518,1,45,9,2014-01-14
2,1047,1,40,8,2014-12-15
6,4271,1,42,7,2019-04-15
4,6340,1,40,7,2013-06-12
7,7251,0,36,6,2014-05-18
0,9921,0,39,10,2019-04-18
6,3660,0,41,9,2022-02-17
7,2646,0,31,7,2014-03-13
1,6226,0,38,10,2019-05-31
7,8326,1,44,8,2014-06-29
9,6289,0,41,6,2017-02-04
9,2682,0,40,5,2013-03-30
0,6870,1,41,8,2015-12-31
4,7670,0,37,9,2014-07-18
6,7526,0,40,7,2019-11-15
4,2375,1,45,8,2019-01-06
8,164,0,30,8,2017-02-04
3,657,1,36,10,2021-04-23
7,4132,1,35,6,2017-01-25
9,2861,0,42,7,2013-09-28
7,5202,1,43,7,2019-09-20
0,5760,0,36,6,2017-06-12
8,9926,0,41,8,2015-04-04
7,3734,1,32,4,2016-07-15
7,4711,1,45,8,2017-05-26
3,9477,1,51,7,2020-05-06
4,5078,1,39,9,2017-06-03
5,5513,1,36,5,2019-02-15
5,5245,1,35,8,2021-05-15
0,6927,1,44,5,2016-01-10
4,116,1,39,6,2022-06-19
0,2844,1,40,8,2022-07-11
9,1494,0,40,7,2017-10-13
1,2083,0,44,7,2018-04-02
0,3971,0,29,6,2023-03-28
6,6065,1,36,6,2020-04-29
9,5783,1,45,8,2020-07-21
9,7798,0,41,9,2016-10-22
5,6578,1,47,9,2017-01-15
3,7766,0,44,7,2020-12-23
8,7691,1,43,6,2017-11-05
2,1211,0,39,7,2013-02-08
2,6849,0,38,9,2019-12-17
2,6584,0,46,6,2016-07-20
0,3146,0,39,10,2020-08-26
9,3474,1,37,6,2013-03-13
2,4503,1,36,6,2020-11-18
7,7733,0,42,4,2021-08-13
5,7367,1,36,8,2020-11-19
6,4845,0,42,5,2020-07-21
8,2949,0,45,9,2019-11-26
3,3290,0,43,9,2019-12-24
6,189,1,33,7,2017-08-23
6,6521,0,37,7,2020-08-17
2,8316,1,33,7,2020-10-20
2,3167,0,42,7,2019-07-14
5,9443,1,37,7,2015-08-22
5,3914,1,38,5,2015-01-04
6,3596,0,40,7,2015-12-07
1,7246,0,40,8,2021-05-18
6,7249,0,44,7,2020-11-22
6,6274,0,40,9,2021-03-31
7,5310,0,46,8,2019-08-31
6,3842,0,30,8,2017-04-17
6,1495,0,44,5,2017-04-13
1,3831,1,40,8,2014-08-05
7,1545,1,41,4,2016-08-17
4,288,1,41,8,2018-05-23
4,5431,1,41,6,2022-05-22
1,634,0,36,8,2019-11-01
7,6869,1,46,7,2022-11-26
4,2547,1,39,8,2022-01-31
4,472,0,36,10,2022-07-15
3,892,1,35,6,2022-04-26
8,10272,1,37,5,2013-08-29
5,9631,0,35,9,2022-10-23
8,4708,0,37,4,2021-12-20
3,6961,1,34,6,2019-01-24
0,1034,1,44,6,2017-11-23
3,2553,1,41,6,2017-01-23
7,6080,0,38,6,2014-06-10
1,576,0,35,7,2017-07-09
8,7626,1,36,7,2020-07-26
8,5868,0,47,8,2016-10-20
5,5599,0,41,6,2022-03-15
6,3724,1,42,6,2016-10-12
8,5455,0,36,6,2021-10-09
7,347,0,38,6,2018-06-12
5,3198,0,47,7,2017-04-20
0,2359,0,38,4,2018-01-11
8,4309,1,29,7,2014-06-26
0,2141,1,40,9,2018-08-31
7,4301,0,38,7,2015-08-21
1,3519,0,37,7,2019-06-13
6,8419,0,39,7,2020-11-18
9,5054,1,44,9,2015-10-14
4,4166,1,43,8,2013-04-29
8,3885,1,42,9,2018-11-04
3,4233,1,47,7,2018-02-15
0,6813,1,39,7,2020-06-09
3,8103,0,33,9,2018-11-11
8,1639,1,44,10,2018-09-21
3,4515,0,41,7,2019-11-10
3,6919,1,42,7,2013-04-10
4,380,0,41,7,2019-09-10
3,9558,1,37,6,2021-11-30
8,2241,0,41,7,2017-06-20
4,680,1,39,6,2013-06-21
3,7107,0,37,6,2022-12-09
7,6951,0,45,7,2018-08-28
7,9642,0,43,7,2015-12-24
2,4934,1,40,8,2013-10-08
7,348,1,42,10,2018-01-14
6,10031,0,44,9,2017-12-03
2,9343,1,41,8,2020-02-08
5,5456,0,38,7,2020-08-30
3,783,0,42,6,2016-11-04
6,323,1,39,7,2015-07-30
1,3884,0,43,8,2021-06-20
5,3853,0,42,6,2014-05-14
0,2295,0,41,8,2022-04-20
6,1651,1,42,7,2023-03-12
9,5329,0,34,8,2017-08-21
4,2941,0,41,8,2022-04-22
2,144,1,42,8,2017-04-22
0,4320,0,31,7,2019-12-09
0,10355,1,39,7,2016-05-03
3,2848,1,40,8,2017-10-20
4,3327,1,36,6,2016-03-15
3,377,1,31,8,2021-03-15
7,9662,1,37,8,2017-03-23
8,9708,1,42,7,2019-05-15
8,8937,1,42,9,2016-02-26
5,2298,0,35,8,2016-01-10
0,4085,1,30,9,2015-09-30
6,2085,1,42,4,2014-09-06
8,4929,1,47,6,2019-01-17
0,7644,0,41,8,2019-11-17
9,5192,1,42,7,2021-09-05
8,6522,0,32,6,2018-04-25
4,1013,0,41,6,2016-06-03
0,8181,1,39,8,2017-01-12
2,3309,1,48,9,2013-09-09
2,9206,1,40,5,2022-02-11
4,6721,0,43,9,2016-04-11
8,202,1,29,7,2016-08-30
7,4628,0,40,8,2016-02-28
1,9928,0,36,10,2020-04-02
9,5473,0,46,7,2022-12-04
